city,demand,lat,lng
徳島県美波町,7092.0,33.7345546,134.5355415
徳島県北島町,22446.0,34.1255652,134.54695800000002
徳島県上板町,12039.0,34.1214189,134.4049271
香川県高松市,420748.0,34.342542,134.0465405
香川県善通寺市,32927.0,34.2285301,133.7870982
香川県東かがわ市,31031.0,34.243727,134.358959
香川県小豆島町,14862.0,34.4818325,134.2336123
香川県宇多津町,18952.0,34.3113524,133.825692
香川県多度津町,23366.0,34.27227620000001,133.7532274
愛媛県今治市,158114.0,34.066202399999995,132.9977906
愛媛県新居浜市,119903.0,33.9602876,133.2833918
愛媛県伊予市,36827.0,33.7576929,132.7038611
愛媛県東温市,34613.0,33.791050399999996,132.8722841
愛媛県松前町,30064.0,33.7874698,132.7113675
愛媛県伊方町,9626.0,33.4886038,132.35420249999999
愛媛県愛南町,21902.0,32.9623239,132.58350159999998
高知県安芸市,17577.0,33.50253789999999,133.90710479999998
高知県須崎市,22606.0,33.400844,133.28293970000001
高知県四万十市,34313.0,32.9913865,132.9337854
高知県東洋町,2584.0,33.5279897,134.28008269999998
高知県安田町,2631.0,33.4384869,133.9811504
高知県芸西村,3858.0,33.5269872,133.8091297
高知県土佐町,3997.0,33.7370178,133.5317933
高知県仁淀川町,5551.0,33.5752059,133.1686229
高知県越知町,5795.0,33.5328657,133.2521763
高知県津野町,5794.0,33.4463304,133.20012759999997
高知県三原村,1574.0,32.9101358,132.8463869
福岡県北九州市 若松区,82844.0,33.8993416,130.74626709999998
福岡県北九州市 小倉南区,212850.0,33.8107405,130.8980767
福岡県福岡市 東区,306015.0,33.635812200000004,130.42106840000002
福岡県福岡市 南区,255797.0,33.542115700000004,130.42106840000002
福岡県福岡市 早良区,217877.0,33.474853499999995,130.32927949999998
福岡県直方市,57146.0,33.7440436,130.72955530000002
福岡県柳川市,67777.0,33.163100899999996,130.4058124
福岡県大川市,34838.0,33.205762199999995,130.3841324
福岡県中間市,41796.0,33.816303600000005,130.70897879999998
福岡県春日市,110743.0,33.5326117,130.47050190000002
福岡県太宰府市,72168.0,33.51277340000001,130.5239685
福岡県うきは市,29509.0,33.347448699999994,130.7550034
福岡県朝倉市,52444.0,33.423467699999996,130.66566640000002
福岡県那珂川町,50004.0,33.499531899999994,130.4221702
福岡県志免町,45256.0,33.5913508,130.4790271
福岡県久山町,8225.0,33.64678660000001,130.4998942
福岡県水巻町,28997.0,33.8548263,130.6949688
福岡県小竹町,7810.0,33.692512,130.7127331
福岡県筑前町,29306.0,33.4570626,130.5952314
福岡県大木町,14176.0,33.2105364,130.4398201
福岡県添田町,9924.0,33.57183679999999,130.85408429999998
福岡県大任町,5176.0,33.6123823,130.8537908
福岡県苅田町,34963.0,33.775974100000006,130.98051189999998
福岡県上毛町,7458.0,33.5783934,131.1647771
佐賀県唐津市,122785.0,33.4500971,129.9682676
佐賀県伊万里市,55238.0,33.265001399999996,129.8804221
佐賀県小城市,44259.0,33.2738073,130.2174726
佐賀県吉野ヶ里町,16411.0,33.3516328,130.3982813
佐賀県みやき町,25278.0,33.325369699999996,130.4537068
佐賀県大町町,6777.0,33.2138258,130.1162246
佐賀県太良町,8779.0,33.019393900000004,130.179138
長崎県島原市,45436.0,32.7882308,130.37084140000002
長崎県平戸市,31920.0,33.368024199999994,129.5536778
長崎県壱岐市,27103.0,33.7499356,129.6915216
長崎県雲仙市,44115.0,32.835204600000004,130.18744270000002
長崎県時津町,29804.0,32.8288776,129.8485596
長崎県波佐見町,14891.0,33.1380123,129.89562759999998
長崎県新上五島町,19718.0,32.984528999999995,129.0733574
熊本県熊本市 西区,93171.0,32.8156057,130.6448378
熊本県八代市,127472.0,32.5083376,130.6018162
熊本県水俣市,25411.0,32.2118618,130.4087101
熊本県菊池市,48167.0,32.9789312,130.81299579999998
熊本県宇城市,59756.0,32.647832199999996,130.6843561
熊本県合志市,58370.0,32.8860179,130.7897473
熊本県南関町,9786.0,33.061625899999996,130.5412074
熊本県大津町,33452.0,32.87856119999999,130.86834309999998
熊本県小国町,7187.0,33.12155720000001,131.0681257
熊本県西原村,6802.0,32.8346826,130.902916
熊本県嘉島町,9054.0,32.7400953,130.75739
熊本県山都町,15149.0,32.6854071,130.9906021
熊本県津奈木町,4673.0,32.233852,130.4395819
熊本県湯前町,3985.0,32.276183,130.9808998
熊本県五木村,1055.0,32.397353100000004,130.8278272
熊本県あさぎり町,15523.0,32.2403837,130.8978829
大分県別府市,122138.0,33.2844614,131.4907093
大分県佐伯市,72211.0,32.959827000000004,131.90005630000002
大分県竹田市,22332.0,32.9736457,131.3978846
大分県宇佐市,56258.0,33.5319902,131.3496285
大分県国東市,28647.0,33.563228499999994,131.7319983
大分県九重町,9645.0,33.2285239,131.18888429999998
宮崎県都城市,165029.0,31.7195907,131.06155900000002
宮崎県小林市,46221.0,31.9967791,130.97306899999998
宮崎県西都市,30683.0,32.1085481,131.40130349999998
宮崎県高原町,9300.0,31.9283593,131.00787250000002
宮崎県高鍋町,21025.0,32.128161199999994,131.5032675
宮崎県木城町,5231.0,32.1645387,131.474266
宮崎県門川町,18183.0,32.4698011,131.6487172
宮崎県美郷町,5480.0,32.4400118,131.422789
宮崎県五ヶ瀬町,3887.0,32.6829565,131.1965217
鹿児島県枕崎市,22046.0,31.27286620000001,130.29669170000003
鹿児島県指宿市,41831.0,31.252791700000003,130.6330497
鹿児島県薩摩川内市,96076.0,31.813285600000004,130.3034644
鹿児島県霧島市,125857.0,31.740731699999998,130.76332820000002
鹿児島県志布志市,31479.0,31.4955583,131.04542279999998
鹿児島県伊佐市,26810.0,32.0570092,130.61311070000002
鹿児島県十島村,756.0,29.837813699999998,129.8535127
鹿児島県湧水町,10327.0,31.951674,130.72107720000002
鹿児島県錦江町,7923.0,31.2435904,130.78754080000002
鹿児島県中種子町,8135.0,30.5330005,130.9586835
鹿児島県大和村,1530.0,28.357609600000004,129.3948364
鹿児島県龍郷町,5806.0,28.413267200000003,129.5893686
鹿児島県天城町,5975.0,27.8117941,128.8979416
鹿児島県知名町,6213.0,27.333631699999998,128.5737285
沖縄県宜野湾市,96243.0,26.2815391,127.77850649999999
沖縄県名護市,61674.0,26.5915575,127.97752720000001
沖縄県豊見城市,61119.0,26.161064800000002,127.6689865
沖縄県南城市,42016.0,26.1649735,127.7684511
沖縄県東村,1720.0,26.633213899999998,128.1568878
沖縄県恩納村,10652.0,26.497595699999998,127.85296540000002
沖縄県伊江村,4260.0,26.7135406,127.807032
沖縄県北谷町,28308.0,26.32012150000001,127.7637247
沖縄県西原町,34508.0,26.2228349,127.7588392
沖縄県渡嘉敷村,730.0,26.197383,127.364322
沖縄県渡名喜村,430.0,26.3721262,127.14104350000001
沖縄県伊平屋村,1238.0,27.0384936,127.9686378
沖縄県八重瀬町,29066.0,26.15510260000001,127.72112390000001
沖縄県与那国町,1843.0,24.4679818,123.00452379999999
